,label,charge
http://dl-learner.org/carcinogenesis#d266_14,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_15,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_16,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_17,2.0,-0.642
http://dl-learner.org/carcinogenesis#d266_18,2.0,0.257
http://dl-learner.org/carcinogenesis#d266_19,2.0,-0.093
http://dl-learner.org/carcinogenesis#d266_2,2.0,-0.662
http://dl-learner.org/carcinogenesis#d266_20,2.0,0.107
http://dl-learner.org/carcinogenesis#d266_21,2.0,0.107
http://dl-learner.org/carcinogenesis#d266_22,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_23,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_24,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_25,2.0,0.708
http://dl-learner.org/carcinogenesis#d266_26,2.0,-0.642
http://dl-learner.org/carcinogenesis#d266_27,2.0,0.257
http://dl-learner.org/carcinogenesis#d266_28,2.0,-0.093
http://dl-learner.org/carcinogenesis#d266_29,2.0,0.107
http://dl-learner.org/carcinogenesis#d266_3,2.0,1.315
http://dl-learner.org/carcinogenesis#d266_30,2.0,0.107
http://dl-learner.org/carcinogenesis#d266_31,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_32,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_33,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_34,2.0,-0.543
http://dl-learner.org/carcinogenesis#d266_35,2.0,-0.093
http://dl-learner.org/carcinogenesis#d266_36,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_37,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_38,2.0,0.057
http://dl-learner.org/carcinogenesis#d266_4,2.0,-0.662
http://dl-learner.org/carcinogenesis#d266_5,2.0,0.097
http://dl-learner.org/carcinogenesis#d266_6,2.0,-0.113
http://dl-learner.org/carcinogenesis#d266_7,2.0,-0.093
http://dl-learner.org/carcinogenesis#d266_8,2.0,0.708
http://dl-learner.org/carcinogenesis#d266_9,2.0,-0.543
http://dl-learner.org/carcinogenesis#d267_1,2.0,-0.625
http://dl-learner.org/carcinogenesis#d267_10,2.0,0.116
http://dl-learner.org/carcinogenesis#d267_11,2.0,0.116
http://dl-learner.org/carcinogenesis#d267_12,2.0,0.425
http://dl-learner.org/carcinogenesis#d267_13,2.0,0.426
http://dl-learner.org/carcinogenesis#d267_14,2.0,-0.625
http://dl-learner.org/carcinogenesis#d267_15,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_16,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_17,2.0,0.425
http://dl-learner.org/carcinogenesis#d267_18,2.0,-0.625
http://dl-learner.org/carcinogenesis#d267_19,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_2,2.0,0.116
http://dl-learner.org/carcinogenesis#d267_20,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_21,2.0,0.426
http://dl-learner.org/carcinogenesis#d267_3,2.0,-0.274
http://dl-learner.org/carcinogenesis#d267_4,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_5,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_6,2.0,0.116
http://dl-learner.org/carcinogenesis#d267_7,2.0,-0.625
http://dl-learner.org/carcinogenesis#d267_8,2.0,0.076
http://dl-learner.org/carcinogenesis#d267_9,2.0,0.076
http://dl-learner.org/carcinogenesis#d268_1,2.0,0.227
http://dl-learner.org/carcinogenesis#d268_10,2.0,0.106
http://dl-learner.org/carcinogenesis#d268_11,2.0,0.066
http://dl-learner.org/carcinogenesis#d268_12,2.0,-0.223
http://dl-learner.org/carcinogenesis#d268_13,2.0,0.026
http://dl-learner.org/carcinogenesis#d268_14,2.0,0.026
http://dl-learner.org/carcinogenesis#d268_2,2.0,-0.563
http://dl-learner.org/carcinogenesis#d268_3,2.0,0.477
http://dl-learner.org/carcinogenesis#d268_4,2.0,-0.153
http://dl-learner.org/carcinogenesis#d268_5,2.0,-0.153
http://dl-learner.org/carcinogenesis#d268_6,2.0,-0.154
http://dl-learner.org/carcinogenesis#d268_7,2.0,0.106
http://dl-learner.org/carcinogenesis#d268_8,2.0,0.106
http://dl-learner.org/carcinogenesis#d268_9,2.0,0.106
http://dl-learner.org/carcinogenesis#d269_1,2.0,-0.061
http://dl-learner.org/carcinogenesis#d269_10,2.0,-0.63
http://dl-learner.org/carcinogenesis#d269_11,2.0,-0.061
http://dl-learner.org/carcinogenesis#d269_12,2.0,-0.061
http://dl-learner.org/carcinogenesis#d269_13,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_14,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_15,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_16,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_17,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_18,2.0,-0.11
http://dl-learner.org/carcinogenesis#d269_19,2.0,-0.63
http://dl-learner.org/carcinogenesis#d269_2,2.0,-0.061
http://dl-learner.org/carcinogenesis#d269_20,2.0,0.29
http://dl-learner.org/carcinogenesis#d269_21,2.0,-0.09
http://dl-learner.org/carcinogenesis#d269_22,2.0,0.54
http://dl-learner.org/carcinogenesis#d269_23,2.0,-0.73
http://dl-learner.org/carcinogenesis#d269_24,2.0,-0.091
http://dl-learner.org/carcinogenesis#d269_25,2.0,-0.73
http://dl-learner.org/carcinogenesis#d269_26,2.0,0.17
http://dl-learner.org/carcinogenesis#d269_27,2.0,0.039
http://dl-learner.org/carcinogenesis#d269_28,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_29,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_3,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_30,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_31,2.0,-0.061
http://dl-learner.org/carcinogenesis#d269_32,2.0,-0.11
http://dl-learner.org/carcinogenesis#d269_33,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_34,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_35,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_36,2.0,-0.11
http://dl-learner.org/carcinogenesis#d269_37,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_38,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_39,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_4,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_40,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_5,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_6,2.0,-0.63
http://dl-learner.org/carcinogenesis#d269_7,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_8,2.0,0.089
http://dl-learner.org/carcinogenesis#d269_9,2.0,1.347
http://dl-learner.org/carcinogenesis#d26_1,2.0,-0.179
http://dl-learner.org/carcinogenesis#d26_10,2.0,0.0
http://dl-learner.org/carcinogenesis#d26_11,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_12,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_13,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_14,2.0,0.0
http://dl-learner.org/carcinogenesis#d26_15,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_16,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_17,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_18,2.0,0.0
http://dl-learner.org/carcinogenesis#d26_19,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_2,2.0,-0.179
http://dl-learner.org/carcinogenesis#d26_20,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_21,2.0,0.05
http://dl-learner.org/carcinogenesis#d26_22,2.0,0.331
http://dl-learner.org/carcinogenesis#d26_23,2.0,0.331
http://dl-learner.org/carcinogenesis#d26_3,2.0,-0.13
http://dl-learner.org/carcinogenesis#d26_4,2.0,-0.179
http://dl-learner.org/carcinogenesis#d26_5,2.0,0.201
http://dl-learner.org/carcinogenesis#d26_6,2.0,-0.129
http://dl-learner.org/carcinogenesis#d26_7,2.0,0.131
http://dl-learner.org/carcinogenesis#d26_8,2.0,0.131
http://dl-learner.org/carcinogenesis#d26_9,2.0,-0.779
http://dl-learner.org/carcinogenesis#d270_1,2.0,0.104
http://dl-learner.org/carcinogenesis#d270_10,2.0,0.143
http://dl-learner.org/carcinogenesis#d270_11,2.0,-0.036
http://dl-learner.org/carcinogenesis#d270_12,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_13,2.0,-0.217
http://dl-learner.org/carcinogenesis#d270_14,2.0,-0.036
http://dl-learner.org/carcinogenesis#d270_15,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_16,2.0,-0.217
http://dl-learner.org/carcinogenesis#d270_17,2.0,-0.066
http://dl-learner.org/carcinogenesis#d270_18,2.0,-0.066
http://dl-learner.org/carcinogenesis#d270_19,2.0,-0.587
http://dl-learner.org/carcinogenesis#d270_2,2.0,-0.287
http://dl-learner.org/carcinogenesis#d270_20,2.0,-0.587
http://dl-learner.org/carcinogenesis#d270_21,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_22,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_23,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_24,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_25,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_26,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_27,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_28,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_29,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_3,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_30,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_31,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_32,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_33,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_34,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_35,2.0,-0.587
http://dl-learner.org/carcinogenesis#d270_36,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_37,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_38,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_39,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_4,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_40,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_41,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_42,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_43,2.0,-0.587
http://dl-learner.org/carcinogenesis#d270_44,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_45,2.0,-0.016
http://dl-learner.org/carcinogenesis#d270_46,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_47,2.0,0.133
http://dl-learner.org/carcinogenesis#d270_48,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_49,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_5,2.0,-0.287
http://dl-learner.org/carcinogenesis#d270_50,2.0,0.134
http://dl-learner.org/carcinogenesis#d270_6,2.0,0.104
http://dl-learner.org/carcinogenesis#d270_7,2.0,0.143
http://dl-learner.org/carcinogenesis#d270_8,2.0,0.143
http://dl-learner.org/carcinogenesis#d270_9,2.0,0.143
http://dl-learner.org/carcinogenesis#d271_1,2.0,0.129
http://dl-learner.org/carcinogenesis#d271_10,2.0,0.129
http://dl-learner.org/carcinogenesis#d271_11,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_12,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_13,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_14,2.0,0.738
http://dl-learner.org/carcinogenesis#d271_15,2.0,0.738
http://dl-learner.org/carcinogenesis#d271_16,2.0,-0.511
http://dl-learner.org/carcinogenesis#d271_17,2.0,-0.511
http://dl-learner.org/carcinogenesis#d271_18,2.0,-0.611
http://dl-learner.org/carcinogenesis#d271_19,2.0,0.289
http://dl-learner.org/carcinogenesis#d271_2,2.0,-0.631
http://dl-learner.org/carcinogenesis#d271_20,2.0,-0.061
http://dl-learner.org/carcinogenesis#d271_21,2.0,0.139
http://dl-learner.org/carcinogenesis#d271_22,2.0,0.139
http://dl-learner.org/carcinogenesis#d271_23,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_24,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_25,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_26,2.0,-0.611
http://dl-learner.org/carcinogenesis#d271_27,2.0,0.289
http://dl-learner.org/carcinogenesis#d271_28,2.0,-0.061
http://dl-learner.org/carcinogenesis#d271_29,2.0,0.139
http://dl-learner.org/carcinogenesis#d271_3,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_30,2.0,0.139
http://dl-learner.org/carcinogenesis#d271_31,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_32,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_33,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_34,2.0,-0.061
http://dl-learner.org/carcinogenesis#d271_35,2.0,-0.061
http://dl-learner.org/carcinogenesis#d271_36,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_37,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_38,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_4,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_5,2.0,0.089
http://dl-learner.org/carcinogenesis#d271_6,2.0,-0.261
http://dl-learner.org/carcinogenesis#d271_7,2.0,-0.081
http://dl-learner.org/carcinogenesis#d271_8,2.0,-0.111
http://dl-learner.org/carcinogenesis#d271_9,2.0,-0.631
http://dl-learner.org/carcinogenesis#d272_1,2.0,0.132
http://dl-learner.org/carcinogenesis#d272_2,2.0,-0.158
http://dl-learner.org/carcinogenesis#d272_3,2.0,-0.158
http://dl-learner.org/carcinogenesis#d272_4,2.0,0.092
http://dl-learner.org/carcinogenesis#d272_5,2.0,0.092
http://dl-learner.org/carcinogenesis#d273_1,2.0,0.172
http://dl-learner.org/carcinogenesis#d273_2,2.0,-0.068
http://dl-learner.org/carcinogenesis#d273_3,2.0,-0.118
http://dl-learner.org/carcinogenesis#d273_4,2.0,-0.118
http://dl-learner.org/carcinogenesis#d273_5,2.0,0.132
http://dl-learner.org/carcinogenesis#d274_1,2.0,0.16
http://dl-learner.org/carcinogenesis#d274_2,2.0,-0.09
http://dl-learner.org/carcinogenesis#d274_3,2.0,-0.09
http://dl-learner.org/carcinogenesis#d274_4,2.0,-0.09
http://dl-learner.org/carcinogenesis#d274_5,2.0,0.11
http://dl-learner.org/carcinogenesis#d275_1,2.0,0.17
http://dl-learner.org/carcinogenesis#d275_2,2.0,-0.13
http://dl-learner.org/carcinogenesis#d275_3,2.0,-0.08
http://dl-learner.org/carcinogenesis#d275_4,2.0,-0.08
http://dl-learner.org/carcinogenesis#d275_5,2.0,0.12
http://dl-learner.org/carcinogenesis#d276_1,2.0,0.092
http://dl-learner.org/carcinogenesis#d276_2,2.0,-0.048
http://dl-learner.org/carcinogenesis#d276_3,2.0,-0.048
http://dl-learner.org/carcinogenesis#d276_4,2.0,-0.048
http://dl-learner.org/carcinogenesis#d276_5,2.0,0.052
http://dl-learner.org/carcinogenesis#d277_1,2.0,-0.001
http://dl-learner.org/carcinogenesis#d277_10,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_11,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_12,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_13,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_14,2.0,-0.001
http://dl-learner.org/carcinogenesis#d277_15,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_16,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_17,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_18,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_19,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_2,2.0,-0.401
http://dl-learner.org/carcinogenesis#d277_20,2.0,0.199
http://dl-learner.org/carcinogenesis#d277_21,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_22,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_23,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_24,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_25,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_26,2.0,0.129
http://dl-learner.org/carcinogenesis#d277_27,2.0,-0.4
http://dl-learner.org/carcinogenesis#d277_28,2.0,-0.001
http://dl-learner.org/carcinogenesis#d277_29,2.0,-0.001
http://dl-learner.org/carcinogenesis#d277_3,2.0,-0.001
http://dl-learner.org/carcinogenesis#d277_30,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_31,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_32,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_33,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_34,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_35,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_36,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_37,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_38,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_39,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_4,2.0,0.199
http://dl-learner.org/carcinogenesis#d277_40,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_41,2.0,0.049
http://dl-learner.org/carcinogenesis#d277_5,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_6,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_7,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_8,2.0,-0.131
http://dl-learner.org/carcinogenesis#d277_9,2.0,-0.131
http://dl-learner.org/carcinogenesis#d278_1,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_10,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_11,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_12,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_13,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_14,2.0,0.545
http://dl-learner.org/carcinogenesis#d278_15,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_16,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_17,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_18,2.0,0.195
http://dl-learner.org/carcinogenesis#d278_19,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_2,2.0,-0.405
http://dl-learner.org/carcinogenesis#d278_20,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_21,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_22,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_23,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_24,2.0,0.125
http://dl-learner.org/carcinogenesis#d278_25,2.0,-0.405
http://dl-learner.org/carcinogenesis#d278_26,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_27,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_28,2.0,-0.555
http://dl-learner.org/carcinogenesis#d278_29,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_3,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_30,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_31,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_32,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_33,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_34,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_35,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_36,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_37,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_38,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_39,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_4,2.0,0.195
http://dl-learner.org/carcinogenesis#d278_40,2.0,0.045
http://dl-learner.org/carcinogenesis#d278_5,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_6,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_7,2.0,-0.005
http://dl-learner.org/carcinogenesis#d278_8,2.0,-0.135
http://dl-learner.org/carcinogenesis#d278_9,2.0,-0.135
http://dl-learner.org/carcinogenesis#d279_1,2.0,-0.005
http://dl-learner.org/carcinogenesis#d279_10,2.0,0.125
http://dl-learner.org/carcinogenesis#d279_11,2.0,0.125
http://dl-learner.org/carcinogenesis#d279_12,2.0,0.125
http://dl-learner.org/carcinogenesis#d279_13,2.0,0.125
http://dl-learner.org/carcinogenesis#d279_14,2.0,0.125
http://dl-learner.org/carcinogenesis#d279_15,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_16,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_17,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_18,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_19,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_2,2.0,-0.405
http://dl-learner.org/carcinogenesis#d279_20,2.0,0.045
http://dl-learner.org/carcinogenesis#d279_3,2.0,-0.005
http://dl-learner.org/carcinogenesis#d279_4,2.0,0.195
http://dl-learner.org/carcinogenesis#d279_5,2.0,-0.135
http://dl-learner.org/carcinogenesis#d279_6,2.0,-0.135
http://dl-learner.org/carcinogenesis#d279_7,2.0,-0.135
http://dl-learner.org/carcinogenesis#d279_8,2.0,-0.135
http://dl-learner.org/carcinogenesis#d279_9,2.0,-0.135
http://dl-learner.org/carcinogenesis#d27_1,2.0,-0.399
http://dl-learner.org/carcinogenesis#d27_10,2.0,0.251
http://dl-learner.org/carcinogenesis#d27_11,2.0,-0.548
http://dl-learner.org/carcinogenesis#d27_12,2.0,0.802
http://dl-learner.org/carcinogenesis#d27_13,2.0,-0.399
http://dl-learner.org/carcinogenesis#d27_14,2.0,-0.399
http://dl-learner.org/carcinogenesis#d27_15,2.0,0.001
http://dl-learner.org/carcinogenesis#d27_16,2.0,-0.129
http://dl-learner.org/carcinogenesis#d27_17,2.0,-0.129
http://dl-learner.org/carcinogenesis#d27_18,2.0,0.101
http://dl-learner.org/carcinogenesis#d27_19,2.0,-0.029
http://dl-learner.org/carcinogenesis#d27_2,2.0,0.001
http://dl-learner.org/carcinogenesis#d27_20,2.0,0.602
http://dl-learner.org/carcinogenesis#d27_21,2.0,0.051
http://dl-learner.org/carcinogenesis#d27_22,2.0,0.131
http://dl-learner.org/carcinogenesis#d27_23,2.0,0.131
http://dl-learner.org/carcinogenesis#d27_3,2.0,0.602
http://dl-learner.org/carcinogenesis#d27_4,2.0,-0.399
http://dl-learner.org/carcinogenesis#d27_5,2.0,0.602
http://dl-learner.org/carcinogenesis#d27_6,2.0,0.051
http://dl-learner.org/carcinogenesis#d27_7,2.0,0.051
http://dl-learner.org/carcinogenesis#d27_8,2.0,-0.398
http://dl-learner.org/carcinogenesis#d27_9,2.0,-0.548
http://dl-learner.org/carcinogenesis#d280_1,2.0,0.003
http://dl-learner.org/carcinogenesis#d280_10,2.0,0.133
http://dl-learner.org/carcinogenesis#d280_11,2.0,0.133
http://dl-learner.org/carcinogenesis#d280_12,2.0,0.133
http://dl-learner.org/carcinogenesis#d280_13,2.0,0.133
http://dl-learner.org/carcinogenesis#d280_14,2.0,-0.397
http://dl-learner.org/carcinogenesis#d280_15,2.0,-0.397
http://dl-learner.org/carcinogenesis#d280_16,2.0,0.754
