,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,LOG_ER_RBA,STRUCTURE_MolecularWeight
http://dl-learner.org/nctrer/208/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/208/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/209/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/21/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/210/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/211/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom31,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom32,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/212/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/213/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/214/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/215/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/216/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/217/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/218/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/219/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/22/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/220/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/221/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/222/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/223/atom5,0.0,0.0,0.0,0.0,0.0
