,label,act,logp,lumo,charge
http://dl-learner.org/mutagenesis#d48_7,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d48_8,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d48_9,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d49_1,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_10,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d49_11,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_12,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_13,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_14,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_15,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d49_16,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d49_17,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d49_18,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d49_19,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d49_2,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_20,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d49_21,2.0,,,,0.288
http://dl-learner.org/mutagenesis#d49_22,2.0,,,,0.288
http://dl-learner.org/mutagenesis#d49_23,2.0,,,,0.787
http://dl-learner.org/mutagenesis#d49_24,2.0,,,,0.787
http://dl-learner.org/mutagenesis#d49_25,2.0,,,,-0.413
http://dl-learner.org/mutagenesis#d49_26,2.0,,,,-0.413
http://dl-learner.org/mutagenesis#d49_27,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d49_28,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d49_3,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d49_4,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d49_5,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_6,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d49_7,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d49_8,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d49_9,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d4_1,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_10,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d4_11,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_12,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d4_13,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d4_14,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_15,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_16,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_17,2.0,,,,0.809
http://dl-learner.org/mutagenesis#d4_18,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d4_19,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d4_2,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_20,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_21,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_22,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_23,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d4_24,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d4_25,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_26,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_27,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d4_28,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d4_3,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d4_4,2.0,,,,-0.092
http://dl-learner.org/mutagenesis#d4_5,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d4_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_7,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_8,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d4_9,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d50_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_10,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_11,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_12,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_13,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_14,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d50_15,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d50_16,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d50_17,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d50_18,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d50_19,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d50_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_20,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d50_21,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d50_22,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d50_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d50_4,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d50_5,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d50_7,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d50_8,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d50_9,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d51_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_10,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_11,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d51_12,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d51_13,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d51_14,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_15,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_16,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_17,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_18,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_19,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_20,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_21,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d51_22,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d51_23,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d51_24,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d51_25,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d51_26,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d51_27,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_28,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_29,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d51_30,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_31,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_32,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d51_33,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_34,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_35,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_36,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_37,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_38,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_39,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_4,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d51_40,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d51_5,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d51_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_7,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_8,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d51_9,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_10,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_11,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_12,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_13,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_14,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_15,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_16,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_17,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_18,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_19,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_20,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_21,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d52_22,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d52_23,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d52_24,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d52_25,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d52_26,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d52_27,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_28,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_29,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_30,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_31,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_32,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d52_33,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_34,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_35,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_36,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_37,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_38,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_39,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_4,2.0,,,,-0.089
http://dl-learner.org/mutagenesis#d52_40,2.0,,,,0.062
http://dl-learner.org/mutagenesis#d52_5,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d52_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_7,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_8,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d52_9,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d53_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_10,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_11,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_12,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_13,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_14,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_15,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d53_16,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d53_17,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d53_18,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d53_19,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d53_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_20,2.0,,,,0.066
http://dl-learner.org/mutagenesis#d53_21,2.0,,,,0.066
http://dl-learner.org/mutagenesis#d53_22,2.0,,,,0.815
http://dl-learner.org/mutagenesis#d53_23,2.0,,,,0.815
http://dl-learner.org/mutagenesis#d53_24,2.0,,,,-0.385
http://dl-learner.org/mutagenesis#d53_25,2.0,,,,-0.385
http://dl-learner.org/mutagenesis#d53_26,2.0,,,,-0.385
http://dl-learner.org/mutagenesis#d53_27,2.0,,,,-0.385
http://dl-learner.org/mutagenesis#d53_3,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_4,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d53_5,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_6,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d53_7,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d53_8,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d53_9,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d54_1,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_10,2.0,,,,0.202
http://dl-learner.org/mutagenesis#d54_11,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_12,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_13,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_14,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_15,2.0,,,,0.202
http://dl-learner.org/mutagenesis#d54_16,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d54_17,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d54_18,2.0,,,,-0.208
http://dl-learner.org/mutagenesis#d54_19,2.0,,,,-0.208
http://dl-learner.org/mutagenesis#d54_2,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_20,2.0,,,,0.823
http://dl-learner.org/mutagenesis#d54_21,2.0,,,,-0.377
http://dl-learner.org/mutagenesis#d54_22,2.0,,,,-0.378
http://dl-learner.org/mutagenesis#d54_23,2.0,,,,-0.178
http://dl-learner.org/mutagenesis#d54_24,2.0,,,,-0.178
http://dl-learner.org/mutagenesis#d54_3,2.0,,,,0.202
http://dl-learner.org/mutagenesis#d54_4,2.0,,,,0.202
http://dl-learner.org/mutagenesis#d54_5,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_6,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d54_7,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d54_8,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d54_9,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d55_1,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_10,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d55_11,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_12,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_13,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_14,2.0,,,,-0.173
http://dl-learner.org/mutagenesis#d55_15,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d55_16,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d55_17,2.0,,,,0.007
http://dl-learner.org/mutagenesis#d55_18,2.0,,,,0.057
http://dl-learner.org/mutagenesis#d55_19,2.0,,,,0.057
http://dl-learner.org/mutagenesis#d55_2,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_20,2.0,,,,0.057
http://dl-learner.org/mutagenesis#d55_21,2.0,,,,0.806
http://dl-learner.org/mutagenesis#d55_22,2.0,,,,-0.393
http://dl-learner.org/mutagenesis#d55_23,2.0,,,,-0.393
http://dl-learner.org/mutagenesis#d55_3,2.0,,,,0.007
http://dl-learner.org/mutagenesis#d55_4,2.0,,,,0.007
http://dl-learner.org/mutagenesis#d55_5,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_6,2.0,,,,-0.123
http://dl-learner.org/mutagenesis#d55_7,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d55_8,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d55_9,2.0,,,,0.137
http://dl-learner.org/mutagenesis#d56_1,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_10,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_11,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d56_12,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_13,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_14,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_15,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_16,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d56_17,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_18,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_19,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_2,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_20,2.0,,,,-0.419
http://dl-learner.org/mutagenesis#d56_21,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d56_22,2.0,,,,0.282
http://dl-learner.org/mutagenesis#d56_23,2.0,,,,0.282
http://dl-learner.org/mutagenesis#d56_24,2.0,,,,0.781
http://dl-learner.org/mutagenesis#d56_25,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d56_26,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d56_3,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d56_4,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d56_5,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_6,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d56_7,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_8,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d56_9,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d57_1,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_10,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_11,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d57_12,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_13,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_14,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_15,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_16,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_17,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_18,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_19,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_2,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_20,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d57_21,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d57_22,2.0,,,,0.814
http://dl-learner.org/mutagenesis#d57_23,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_24,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_25,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_26,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_27,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_28,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d57_3,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_4,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d57_5,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_6,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d57_7,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_8,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d57_9,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d58_1,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_10,2.0,,,,-0.069
http://dl-learner.org/mutagenesis#d58_11,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_12,2.0,,,,0.031
http://dl-learner.org/mutagenesis#d58_13,2.0,,,,0.031
http://dl-learner.org/mutagenesis#d58_14,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_15,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_16,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_17,2.0,,,,0.83
http://dl-learner.org/mutagenesis#d58_18,2.0,,,,-0.369
http://dl-learner.org/mutagenesis#d58_19,2.0,,,,-0.369
http://dl-learner.org/mutagenesis#d58_2,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_20,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_21,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_22,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_23,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_24,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_25,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_26,2.0,,,,0.161
http://dl-learner.org/mutagenesis#d58_27,2.0,,,,-0.62
http://dl-learner.org/mutagenesis#d58_28,2.0,,,,-0.619
http://dl-learner.org/mutagenesis#d58_29,2.0,,,,0.431
http://dl-learner.org/mutagenesis#d58_3,2.0,,,,0.031
http://dl-learner.org/mutagenesis#d58_30,2.0,,,,0.431
http://dl-learner.org/mutagenesis#d58_31,2.0,,,,0.081
http://dl-learner.org/mutagenesis#d58_32,2.0,,,,0.081
http://dl-learner.org/mutagenesis#d58_4,2.0,,,,-0.069
http://dl-learner.org/mutagenesis#d58_5,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_6,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_7,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_8,2.0,,,,-0.099
http://dl-learner.org/mutagenesis#d58_9,2.0,,,,0.031
http://dl-learner.org/mutagenesis#d59_1,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_10,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d59_11,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_12,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d59_13,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d59_14,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d59_15,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_16,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_17,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_18,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d59_19,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_2,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d59_20,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d59_21,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_22,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_23,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_24,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d59_25,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d59_26,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d59_27,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d59_28,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_29,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_3,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d59_30,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_31,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d59_32,2.0,,,,0.814
http://dl-learner.org/mutagenesis#d59_33,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d59_34,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d59_4,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_5,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_6,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_7,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_8,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d59_9,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d5_1,2.0,,,,0.309
http://dl-learner.org/mutagenesis#d5_10,2.0,,,,0.81
http://dl-learner.org/mutagenesis#d5_11,2.0,,,,-0.291
http://dl-learner.org/mutagenesis#d5_12,2.0,,,,-0.291
http://dl-learner.org/mutagenesis#d5_13,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d5_14,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#d5_2,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d5_3,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d5_4,2.0,,,,0.31
http://dl-learner.org/mutagenesis#d5_5,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d5_6,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#d5_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d5_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d5_9,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d60_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_10,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_11,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_12,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_13,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_14,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d60_15,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d60_16,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d60_17,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d60_18,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d60_19,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d60_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_20,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d60_21,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d60_22,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d60_23,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d60_24,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d60_3,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d60_4,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d60_5,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_6,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d60_7,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d60_8,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d60_9,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d61_1,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_10,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_11,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_12,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_13,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_14,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_15,2.0,,,,0.025
http://dl-learner.org/mutagenesis#d61_16,2.0,,,,0.155
http://dl-learner.org/mutagenesis#d61_17,2.0,,,,0.155
http://dl-learner.org/mutagenesis#d61_18,2.0,,,,0.155
http://dl-learner.org/mutagenesis#d61_19,2.0,,,,0.025
http://dl-learner.org/mutagenesis#d61_2,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_20,2.0,,,,0.075
http://dl-learner.org/mutagenesis#d61_21,2.0,,,,0.075
http://dl-learner.org/mutagenesis#d61_22,2.0,,,,-0.176
http://dl-learner.org/mutagenesis#d61_23,2.0,,,,0.824
http://dl-learner.org/mutagenesis#d61_24,2.0,,,,-0.376
http://dl-learner.org/mutagenesis#d61_25,2.0,,,,-0.376
http://dl-learner.org/mutagenesis#d61_3,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_4,2.0,,,,0.025
http://dl-learner.org/mutagenesis#d61_5,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_6,2.0,,,,-0.105
http://dl-learner.org/mutagenesis#d61_7,2.0,,,,0.155
