,dribble_efficiency,minutes_played,shot_efficiency,tackle_efficiency,total_fouls_won
http://dl-learner.org/res/action3933624114,-1.0,70.0,0.0,1.0,3.0
http://dl-learner.org/res/action3933624214,0.0,24.0,1.0,1.0,1.0
http://dl-learner.org/res/action3933624314,0.5,82.0,0.0,0.0,2.0
http://dl-learner.org/res/action3933624414,0.545455,90.0,0.4,1.0,0.0
http://dl-learner.org/res/action3933624514,0.2,87.0,1.0,1.0,3.0
http://dl-learner.org/res/action3933624614,0.333333,90.0,0.6,1.0,3.0
http://dl-learner.org/res/action3933624714,0.444444,82.0,0.5,1.0,0.0
http://dl-learner.org/res/action393364914,0.25,74.0,0.333333,1.0,0.0
http://dl-learner.org/res/action393365014,0.571429,90.0,0.666667,-1.0,2.0
http://dl-learner.org/res/action393368314,0.166667,90.0,0.0,-1.0,5.0
http://dl-learner.org/res/action3943917254,0.0,66.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3943920054,-1.0,80.0,1.0,-1.0,1.0
http://dl-learner.org/res/action3943920454,0.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action3943920854,-1.0,36.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action3943921054,0.5,90.0,0.5,-1.0,5.0
http://dl-learner.org/res/action3943921254,0.0,62.0,0.5,1.0,1.0
http://dl-learner.org/res/action3943921454,0.0,82.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3943921654,0.0,90.0,0.0,0.0,1.0
http://dl-learner.org/res/action3943921854,0.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3943922254,0.0,90.0,0.333333,-1.0,1.0
http://dl-learner.org/res/action3943922454,0.0,86.0,1.0,-1.0,4.0
http://dl-learner.org/res/action394394854,0.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action3946436780,-1.0,4.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397251201,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action39725181,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397252031,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397252721,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397252731,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397252791,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action397252871,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action39725531,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action3976512552,0.333333,72.0,0.333333,-1.0,3.0
http://dl-learner.org/res/action3976515552,0.5,62.0,1.0,1.0,5.0
http://dl-learner.org/res/action3976518352,0.375,90.0,-1.0,1.0,4.0
http://dl-learner.org/res/action3976518452,0.5,81.0,0.0,-1.0,2.0
http://dl-learner.org/res/action3976520952,0.0,45.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action3976521052,0.4,90.0,0.666667,-1.0,1.0
http://dl-learner.org/res/action3976523452,0.333333,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action397652352,0.0,90.0,1.0,0.5,3.0
http://dl-learner.org/res/action397652452,0.5,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action3976527552,0.0,25.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3976527652,-1.0,71.0,-1.0,1.0,2.0
http://dl-learner.org/res/action3976529352,0.0,90.0,0.666667,1.0,2.0
http://dl-learner.org/res/action3976531052,0.666667,85.0,1.0,1.0,1.0
http://dl-learner.org/res/action3976532652,0.5,90.0,0.5,0.0,6.0
http://dl-learner.org/res/action3976532752,0.5,45.0,0.75,1.0,3.0
http://dl-learner.org/res/action3976532852,0.0,60.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action3976532952,0.0,90.0,1.0,-1.0,3.0
http://dl-learner.org/res/action3976533052,0.75,88.0,1.0,1.0,0.0
http://dl-learner.org/res/action3976533152,0.0,45.0,0.0,-1.0,2.0
http://dl-learner.org/res/action3976533252,0.5,78.0,0.75,-1.0,0.0
http://dl-learner.org/res/action3976533452,0.333333,76.0,0.0,-1.0,0.0
http://dl-learner.org/res/action3976533552,0.0,90.0,0.333333,1.0,4.0
http://dl-learner.org/res/action3976533752,-1.0,76.0,0.333333,-1.0,2.0
http://dl-learner.org/res/action3976533852,1.0,90.0,0.4,0.0,0.0
http://dl-learner.org/res/action397655952,0.666667,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action397659352,1.0,26.0,0.5,1.0,0.0
http://dl-learner.org/res/action397659452,0.333333,90.0,0.666667,-1.0,2.0
http://dl-learner.org/res/action3977615345,0.0,81.0,1.0,-1.0,2.0
http://dl-learner.org/res/action3977627345,-1.0,5.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action3977631145,-1.0,84.0,0.5,-1.0,1.0
http://dl-learner.org/res/action3977631945,0.0,70.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3989510335,0.5,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3989510435,1.0,90.0,1.0,0.75,2.0
http://dl-learner.org/res/action3989513535,-1.0,89.0,0.0,1.0,1.0
http://dl-learner.org/res/action3989513635,0.666667,78.0,0.0,1.0,2.0
http://dl-learner.org/res/action3989516535,0.0,87.0,-1.0,0.857143,5.0
http://dl-learner.org/res/action3989516635,1.0,90.0,0.5,1.0,2.0
http://dl-learner.org/res/action3989521935,0.6,90.0,1.0,0.4,2.0
http://dl-learner.org/res/action3989522035,0.5,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action3989524335,-1.0,63.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3989524435,0.0,90.0,-1.0,0.75,0.0
http://dl-learner.org/res/action3989526535,0.0,81.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3989526635,0.0,69.0,-1.0,0.5,2.0
http://dl-learner.org/res/action3989528535,1.0,90.0,-1.0,0.8,1.0
http://dl-learner.org/res/action3989528635,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3989530335,-1.0,76.0,-1.0,1.0,2.0
http://dl-learner.org/res/action3989530435,0.8,74.0,0.0,1.0,0.0
http://dl-learner.org/res/action3989531935,0.5,90.0,0.0,0.0,1.0
http://dl-learner.org/res/action3989532035,0.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action3989533335,0.0,83.0,-1.0,1.0,0.0
http://dl-learner.org/res/action398953335,0.0,19.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3989533435,0.666667,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action398953435,0.2,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3989534535,1.0,90.0,0.333333,0.5,0.0
http://dl-learner.org/res/action3989534635,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action3989535535,-1.0,74.0,-1.0,0.333333,0.0
http://dl-learner.org/res/action3989535635,-1.0,77.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3989536335,0.333333,45.0,-1.0,0.8,1.0
http://dl-learner.org/res/action3989536435,1.0,64.0,0.0,-1.0,0.0
http://dl-learner.org/res/action3989536935,0.333333,90.0,1.0,1.0,4.0
http://dl-learner.org/res/action3989537535,1.0,67.0,-1.0,0.5,0.0
http://dl-learner.org/res/action3989537635,1.0,80.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3989537735,0.0,90.0,0.5,1.0,1.0
http://dl-learner.org/res/action3989537835,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action398956935,0.5,78.0,1.0,1.0,1.0
http://dl-learner.org/res/action398957035,0.5,80.0,-1.0,1.0,1.0
http://dl-learner.org/res/action3998210739,0.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4014211514,-1.0,13.0,0.0,1.0,0.0
http://dl-learner.org/res/action4014211614,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action401421314,-1.0,71.0,1.0,-1.0,2.0
http://dl-learner.org/res/action401421414,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4014214514,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4014214614,-1.0,90.0,0.2,1.0,6.0
http://dl-learner.org/res/action4014217314,0.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action4014217414,1.0,90.0,0.5,-1.0,3.0
http://dl-learner.org/res/action4014219914,1.0,77.0,0.5,-1.0,2.0
http://dl-learner.org/res/action4014220014,0.666667,90.0,0.166667,1.0,4.0
http://dl-learner.org/res/action4014222514,-1.0,6.0,0.5,-1.0,0.0
http://dl-learner.org/res/action4014222614,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action4014222814,-1.0,29.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4014222914,-1.0,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action4014223014,1.0,80.0,0.0,-1.0,2.0
http://dl-learner.org/res/action4014223114,-1.0,10.0,0.0,-1.0,1.0
http://dl-learner.org/res/action4014223414,-1.0,8.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action4014223514,-1.0,23.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action4014223614,-1.0,31.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action4014223714,0.0,90.0,0.142857,1.0,1.0
http://dl-learner.org/res/action4014223814,-1.0,21.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4014223914,1.0,75.0,0.5,1.0,1.0
http://dl-learner.org/res/action4014224014,0.0,90.0,0.6,0.75,2.0
http://dl-learner.org/res/action4014224114,-1.0,90.0,-1.0,0.75,3.0
http://dl-learner.org/res/action4014224214,-1.0,90.0,0.333333,-1.0,1.0
http://dl-learner.org/res/action4014224314,-1.0,90.0,0.428571,-1.0,1.0
http://dl-learner.org/res/action4014224414,-1.0,90.0,0.2,0.666667,1.0
http://dl-learner.org/res/action4014224514,-1.0,3.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4014224614,-1.0,45.0,0.0,1.0,2.0
http://dl-learner.org/res/action4014224714,0.666667,90.0,0.333333,-1.0,2.0
http://dl-learner.org/res/action4014224814,1.0,90.0,0.6,-1.0,1.0
http://dl-learner.org/res/action401424914,-1.0,16.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action401425014,-1.0,25.0,0.333333,-1.0,0.0
http://dl-learner.org/res/action401428314,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action401428414,-1.0,90.0,0.5,-1.0,5.0
http://dl-learner.org/res/action401461428,-1.0,13.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action401461448,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action401461468,-1.0,90.0,-1.0,0.0,2.0
http://dl-learner.org/res/action401461528,1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action401461688,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action40146788,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4014688,-1.0,77.0,-1.0,1.0,2.0
http://dl-learner.org/res/action4020412345,0.0,77.0,0.5,-1.0,1.0
http://dl-learner.org/res/action4020412445,-1.0,16.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4020415345,0.0,29.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020415445,0.0,79.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020418145,0.0,80.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020420745,0.0,69.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4020420845,-1.0,68.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action402042145,0.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action402042245,-1.0,21.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4020423145,0.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action4020423245,-1.0,76.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4020425345,0.0,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action4020425445,-1.0,22.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020427345,0.5,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020429145,0.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action4020429245,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4020430945,0.5,90.0,0.333333,1.0,2.0
http://dl-learner.org/res/action4020431045,-1.0,24.0,0.5,-1.0,0.0
http://dl-learner.org/res/action4020431345,0.0,79.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4020431445,0.0,90.0,0.0,-1.0,2.0
http://dl-learner.org/res/action4020431545,0.5,67.0,0.333333,0.0,1.0
http://dl-learner.org/res/action4020431645,-1.0,7.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4020431745,0.0,90.0,0.333333,-1.0,0.0
http://dl-learner.org/res/action4020431845,0.0,20.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4020431945,-1.0,20.0,0.0,-1.0,2.0
http://dl-learner.org/res/action4020432045,0.0,90.0,0.333333,-1.0,0.0
http://dl-learner.org/res/action4020432145,1.0,75.0,0.333333,-1.0,0.0
http://dl-learner.org/res/action4020432245,0.0,31.0,1.0,1.0,0.0
http://dl-learner.org/res/action4020432345,0.25,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action4020432445,-1.0,16.0,-1.0,0.0,0.0
http://dl-learner.org/res/action402045745,0.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action402045845,-1.0,21.0,0.0,-1.0,0.0
http://dl-learner.org/res/action402049145,0.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action402049245,-1.0,31.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4023124839,-1.0,61.0,-1.0,0.333333,0.0
http://dl-learner.org/res/action4023129039,-1.0,47.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4023132439,-1.0,65.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action402751026,-1.0,6.0,-1.0,1.0,0.0
http://dl-learner.org/res/action402752416,-1.0,6.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action402753326,-1.0,6.0,1.0,0.5,1.0
http://dl-learner.org/res/action402753436,-1.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action402753446,-1.0,17.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action402753716,-1.0,11.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action402753736,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349127110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349157110,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action40349158110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349185110,-1.0,16.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349186110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349211110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349235110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4034925110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349258110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4034926110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349277110,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action40349295110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349296110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349311110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349312110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349339110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349341110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349342110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349344110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349345110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action40349348110,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action40349350110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4034962110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403871794,1.0,52.0,-1.0,1.0,0.0
http://dl-learner.org/res/action403872064,-1.0,6.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403872304,0.0,25.0,-1.0,1.0,0.0
http://dl-learner.org/res/action403872514,-1.0,11.0,1.0,-1.0,0.0
http://dl-learner.org/res/action403872914,-1.0,66.0,0.5,-1.0,1.0
http://dl-learner.org/res/action403872924,-1.0,14.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403872944,-1.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403872954,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403872964,-1.0,8.0,-1.0,0.5,0.0
http://dl-learner.org/res/action403872974,-1.0,4.0,1.0,1.0,0.0
http://dl-learner.org/res/action403873004,-1.0,16.0,-1.0,1.0,1.0
http://dl-learner.org/res/action403873024,-1.0,22.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4039933739,-1.0,45.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4039936739,-1.0,7.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4039937339,-1.0,9.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action403997339,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045112345,0.0,77.0,1.0,1.0,0.0
http://dl-learner.org/res/action4045112445,1.0,90.0,0.5,0.0,0.0
http://dl-learner.org/res/action4045115345,-1.0,60.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045115445,1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045120745,0.0,80.0,0.0,-1.0,0.0
http://dl-learner.org/res/action404512145,-1.0,82.0,0.5,1.0,0.0
http://dl-learner.org/res/action404512245,-1.0,15.0,-1.0,0.0,0.0
http://dl-learner.org/res/action4045123145,0.0,89.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4045123245,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4045125345,0.0,60.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4045125445,0.5,45.0,0.0,1.0,0.0
http://dl-learner.org/res/action4045127345,0.5,90.0,0.333333,-1.0,0.0
http://dl-learner.org/res/action4045127445,0.0,70.0,1.0,1.0,0.0
http://dl-learner.org/res/action4045129245,0.0,85.0,1.0,1.0,0.0
http://dl-learner.org/res/action4045130945,0.333333,70.0,0.0,0.5,0.0
http://dl-learner.org/res/action4045131045,0.5,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4045131145,0.5,66.0,1.0,1.0,0.0
http://dl-learner.org/res/action4045131245,-1.0,45.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4045131345,0.333333,78.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045131445,0.0,28.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045131545,0.0,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action4045131645,0.0,90.0,0.666667,0.5,1.0
http://dl-learner.org/res/action4045131745,0.0,15.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045131845,0.0,73.0,0.5,-1.0,3.0
http://dl-learner.org/res/action4045132045,0.0,68.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4045132145,-1.0,15.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action4045132245,-1.0,21.0,0.0,-1.0,0.0
http://dl-learner.org/res/action404515745,0.5,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action404519145,0.333333,76.0,-1.0,1.0,0.0
http://dl-learner.org/res/action404519245,0.0,31.0,0.0,1.0,0.0
http://dl-learner.org/res/action405011075,0.0,6.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4055510080,1.0,90.0,0.0,0.666667,2.0
http://dl-learner.org/res/action4055513180,0.0,90.0,0.5,1.0,3.0
http://dl-learner.org/res/action4055513280,1.0,90.0,-1.0,0.5,2.0
http://dl-learner.org/res/action4055516180,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4055516280,0.5,90.0,1.0,0.6,5.0
http://dl-learner.org/res/action4055518980,0.5,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4055519080,-1.0,90.0,0.0,0.666667,1.0
http://dl-learner.org/res/action4055521680,0.666667,90.0,1.0,0.666667,0.0
http://dl-learner.org/res/action4055523980,1.0,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action4055524080,0.5,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action4055526180,1.0,25.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4055526280,-1.0,90.0,-1.0,0.25,1.0
http://dl-learner.org/res/action4055528180,1.0,45.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4055528280,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action405552980,0.0,75.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action4055529980,1.0,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action4055530080,1.0,90.0,1.0,0.5,0.0
http://dl-learner.org/res/action405553080,-1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action4055531580,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4055532980,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action4055533080,1.0,90.0,1.0,0.833333,0.0
http://dl-learner.org/res/action4055534180,0.333333,90.0,-1.0,0.0,4.0
http://dl-learner.org/res/action4055534280,0.5,90.0,-1.0,0.75,4.0
http://dl-learner.org/res/action4055535180,-1.0,10.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4055535280,1.0,90.0,0.0,0.75,3.0
http://dl-learner.org/res/action4055536180,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action4055536280,0.5,89.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action4055536380,0.0,90.0,1.0,1.0,3.0
http://dl-learner.org/res/action4055536480,-1.0,90.0,0.0,0.8,1.0
http://dl-learner.org/res/action4055536580,-1.0,15.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4055536680,1.0,90.0,1.0,1.0,2.0
http://dl-learner.org/res/action4055536780,-1.0,90.0,1.0,0.333333,1.0
http://dl-learner.org/res/action4055536880,0.0,90.0,1.0,0.6,1.0
http://dl-learner.org/res/action405556580,0.5,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action405556680,-1.0,32.0,1.0,-1.0,1.0
http://dl-learner.org/res/action405559980,0.8,80.0,-1.0,1.0,0.0
http://dl-learner.org/res/action40564133,-1.0,18.0,-1.0,1.0,0.0
http://dl-learner.org/res/action40564173,-1.0,6.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4061610739,-1.0,90.0,0.5,0.666667,0.0
http://dl-learner.org/res/action4061610839,0.2,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061613939,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action4061614039,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061616939,0.5,90.0,0.333333,1.0,0.0
http://dl-learner.org/res/action4061617039,-1.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action4061619739,-1.0,90.0,-1.0,0.666667,2.0
http://dl-learner.org/res/action4061619839,0.75,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action4061622339,0.5,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4061622439,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action4061624739,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action4061624839,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action4061626939,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061627039,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4061628939,0.4,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061629039,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action4061630739,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4061630839,1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action4061632339,0.5,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061632439,1.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action4061633739,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action4061633839,0.333333,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action4061634939,0.5,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4061635039,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action4061635939,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4061636039,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4061636739,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action4061636839,0.333333,90.0,1.0,0.0,1.0
http://dl-learner.org/res/action4061637339,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action406163739,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action4061637439,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action4061637739,0.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action4061637839,1.0,90.0,-1.0,0.0,0.0
