,label,has_action,match,player,team,scorer_away,scorer_home,team_away,team_away_formation,team_home,team_home_formation
http://dl-learner.org/res/action1968813180,2,,['http://dl-learner.org/res/match131'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968813280,2,,['http://dl-learner.org/res/match132'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968816180,2,,['http://dl-learner.org/res/match161'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968816280,2,,['http://dl-learner.org/res/match162'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968818980,2,,['http://dl-learner.org/res/match189'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968819080,2,,['http://dl-learner.org/res/match190'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968821580,2,,['http://dl-learner.org/res/match215'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968821680,2,,['http://dl-learner.org/res/match216'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968823980,2,,['http://dl-learner.org/res/match239'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968824080,2,,['http://dl-learner.org/res/match240'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968826180,2,,['http://dl-learner.org/res/match261'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968826280,2,,['http://dl-learner.org/res/match262'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968828180,2,,['http://dl-learner.org/res/match281'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968828280,2,,['http://dl-learner.org/res/match282'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action196882980,2,,['http://dl-learner.org/res/match29'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968829980,2,,['http://dl-learner.org/res/match299'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968830080,2,,['http://dl-learner.org/res/match300'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action196883080,2,,['http://dl-learner.org/res/match30'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968831580,2,,['http://dl-learner.org/res/match315'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968831680,2,,['http://dl-learner.org/res/match316'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968832980,2,,['http://dl-learner.org/res/match329'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968833080,2,,['http://dl-learner.org/res/match330'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968834180,2,,['http://dl-learner.org/res/match341'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968834280,2,,['http://dl-learner.org/res/match342'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968835180,2,,['http://dl-learner.org/res/match351'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968835280,2,,['http://dl-learner.org/res/match352'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836180,2,,['http://dl-learner.org/res/match361'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836280,2,,['http://dl-learner.org/res/match362'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836380,2,,['http://dl-learner.org/res/match363'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836480,2,,['http://dl-learner.org/res/match364'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836580,2,,['http://dl-learner.org/res/match365'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836680,2,,['http://dl-learner.org/res/match366'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836780,2,,['http://dl-learner.org/res/match367'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action1968836880,2,,['http://dl-learner.org/res/match368'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action196886580,2,,['http://dl-learner.org/res/match65'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action196886680,2,,['http://dl-learner.org/res/match66'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action196889980,2,,['http://dl-learner.org/res/match99'],['http://dl-learner.org/res/player19688'],['http://dl-learner.org/res/team80'],,,,,,
http://dl-learner.org/res/action19714127110,2,,['http://dl-learner.org/res/match127'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714128110,2,,['http://dl-learner.org/res/match128'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714158110,2,,['http://dl-learner.org/res/match158'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714185110,2,,['http://dl-learner.org/res/match185'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714211110,2,,['http://dl-learner.org/res/match211'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714212110,2,,['http://dl-learner.org/res/match212'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714235110,2,,['http://dl-learner.org/res/match235'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714236110,2,,['http://dl-learner.org/res/match236'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action1971425110,2,,['http://dl-learner.org/res/match25'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714258110,2,,['http://dl-learner.org/res/match258'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714277110,2,,['http://dl-learner.org/res/match277'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714278110,2,,['http://dl-learner.org/res/match278'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714295110,2,,['http://dl-learner.org/res/match295'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714296110,2,,['http://dl-learner.org/res/match296'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714312110,2,,['http://dl-learner.org/res/match312'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714325110,2,,['http://dl-learner.org/res/match325'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714340110,2,,['http://dl-learner.org/res/match340'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714341110,2,,['http://dl-learner.org/res/match341'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714342110,2,,['http://dl-learner.org/res/match342'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714344110,2,,['http://dl-learner.org/res/match344'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714345110,2,,['http://dl-learner.org/res/match345'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714346110,2,,['http://dl-learner.org/res/match346'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714347110,2,,['http://dl-learner.org/res/match347'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action19714348110,2,,['http://dl-learner.org/res/match348'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action1971495110,2,,['http://dl-learner.org/res/match95'],['http://dl-learner.org/res/player19714'],['http://dl-learner.org/res/team110'],,,,,,
http://dl-learner.org/res/action197181346,2,,['http://dl-learner.org/res/match134'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action197182186,2,,['http://dl-learner.org/res/match218'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action197183026,2,,['http://dl-learner.org/res/match302'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action197183186,2,,['http://dl-learner.org/res/match318'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action197183446,2,,['http://dl-learner.org/res/match344'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team6'],,,,,,
http://dl-learner.org/res/action19718395,2,,['http://dl-learner.org/res/match39'],['http://dl-learner.org/res/player19718'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action1974012652,2,,['http://dl-learner.org/res/match126'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974015652,2,,['http://dl-learner.org/res/match156'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974021052,2,,['http://dl-learner.org/res/match210'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974023452,2,,['http://dl-learner.org/res/match234'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action197402452,2,,['http://dl-learner.org/res/match24'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974025652,2,,['http://dl-learner.org/res/match256'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974027652,2,,['http://dl-learner.org/res/match276'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974032652,2,,['http://dl-learner.org/res/match326'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974032852,2,,['http://dl-learner.org/res/match328'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974033052,2,,['http://dl-learner.org/res/match330'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974033252,2,,['http://dl-learner.org/res/match332'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974033452,2,,['http://dl-learner.org/res/match334'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action1974033852,2,,['http://dl-learner.org/res/match338'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action197406052,2,,['http://dl-learner.org/res/match60'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action197409452,2,,['http://dl-learner.org/res/match94'],['http://dl-learner.org/res/player19740'],['http://dl-learner.org/res/team52'],,,,,,
http://dl-learner.org/res/action198935939,2,,['http://dl-learner.org/res/match359'],['http://dl-learner.org/res/player1989'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action1991612345,2,,['http://dl-learner.org/res/match123'],['http://dl-learner.org/res/player19916'],['http://dl-learner.org/res/team45'],,,,,,
http://dl-learner.org/res/action1991623245,2,,['http://dl-learner.org/res/match232'],['http://dl-learner.org/res/player19916'],['http://dl-learner.org/res/team45'],,,,,,
http://dl-learner.org/res/action1991631345,2,,['http://dl-learner.org/res/match313'],['http://dl-learner.org/res/player19916'],['http://dl-learner.org/res/team45'],,,,,,
http://dl-learner.org/res/action1991631945,2,,['http://dl-learner.org/res/match319'],['http://dl-learner.org/res/player19916'],['http://dl-learner.org/res/team45'],,,,,,
http://dl-learner.org/res/action199169245,2,,['http://dl-learner.org/res/match92'],['http://dl-learner.org/res/player19916'],['http://dl-learner.org/res/team45'],,,,,,
